x1,x2,class
-1.4261513603553062,-0.2982989890011022,0
-2.136262513818828,-1.5279700804219192,0
-1.6595746103018116,-1.0177722661852397,0
-0.8232612218144043,-0.5552148848737077,0
-1.481225401499294,-0.7383075043589948,0
-1.5181122741918762,-2.0648957285678815,0
-1.9885707223440745,-0.26351659826021745,0
-0.5923658846248074,-0.9278086578894205,0
-1.8973064941726963,-0.7420654201249829,0
-2.0010889895573714,-0.41243050170322615,0
-2.2833595347322424,-1.1304127769764039,0
-2.768777855178932,-0.2868616310141392,0
-0.3826223001239202,-1.7746271159226845,0
-2.1444002713356065,-2.1537790876885805,0
-2.0494718018428704,-0.47817406131105367,0
0.10766317873162912,-0.6118441231041947,0
-0.09752265132950266,-0.40781974248803643,0
-1.8945164535784325,-1.0256685937751007,0
-0.9316378981566282,-1.7952541192269906,0
-0.05763203851761478,0.39098328618387956,0
-1.3263370972150406,-0.515449971833223,0
-1.877104813554138,-1.3534579177980857,0
-1.9522072406332076,-1.3471943551382366,0
-1.3984510453136214,-1.6287299723950757,0
-1.381741400276182,-0.8057395088873719,0
-1.7093447871605347,-1.661517597814373,0
-1.5894399845691838,-1.4272134284808677,0
-1.7014333093400997,-0.5594889227015674,0
0.3589104680735651,-0.4006896345354638,0
0.5204975619357142,-1.166752149012327,0
-1.3338903746870558,-0.2635763169134604,0
-1.319914727134131,-0.7430058997352371,0
-2.638149050075776,-1.050630472262042,0
-1.9644394587044813,-0.35375543371980345,0
-1.080006995601498,-1.4289987366878134,0
-0.386231952275808,-1.3104640663821465,0
-0.7144629960012467,-0.6346828566467512,0
-2.6449589719383404,-0.7058556454911508,0
-0.7579681725220547,-0.0066126035387265025,0
-0.9966968955173179,-0.17211491210733743,0
-0.5036421142041163,-1.7412540690023035,0
-1.67862336239782,-1.8197524505082803,0
-0.6057325372090031,-1.1625481815042267,0
-1.2042792159000937,-0.4215623709736227,0
-1.4350236537969756,-0.7410594223070484,0
-2.2047337037167143,-0.6234980089013582,0
-0.5367340839806733,-1.457675872608269,0
-1.8831312789659,-1.7796233135845445,0
-2.230853239994706,-1.4879503255572528,0
-1.4783953124759934,-0.7664406692756817,0
-3.483088526535195,-1.2253806661721287,0
-1.512685844291354,-0.9694070218861527,0
-1.6585211526965895,-2.014903374772776,0
-1.5854808725563183,-1.2086133070029443,0
-1.2130167422691587,-1.5584044624414397,0
0.467467186925274,-0.9866655647177699,0
-0.533820820573862,-0.5440724672632353,0
-2.092901631629903,0.039810595299430984,0
-1.6240542742573703,-2.084574728932785,0
-1.4236561728677852,-1.3877580163238066,0
-1.3146482346860557,-0.7488879346592203,0
-1.6145855663600979,-1.5180275791233682,0
-1.5186927545509388,-2.140073354454916,0
-2.5654652470752186,0.1579647673381741,0
-2.17292876815849,-0.49102274291440096,0
-1.713875480570079,-0.794412654597159,0
-1.2901980220904634,-1.0426151962362529,0
-1.1312886130329967,-0.3464153772571458,0
-1.1938825716934784,-0.19856503840664297,0
-2.2059822790805397,-1.478146622092098,0
-1.4336725444031935,-0.6276333864914672,0
-1.6357759513883479,-0.3989971639105089,0
-0.16643737128031044,-0.06661372682554534,0
0.4463917890075888,-0.49083126974653124,0
0.19278932910135493,0.5934671179515996,1
2.4975902190747563,0.753710273420432,1
3.396897492637707,2.5107803321564495,1
-0.22642299073440308,-0.23745067339912906,1
1.523057236181516,1.5390376215545276,1
2.4564424654992365,1.7905083653829421,1
1.3796537153775563,0.9026429512259941,1
0.7780227583148689,0.6862828199087114,1
1.3124624389541109,0.2967635521962516,1
0.14036249214505192,1.197327990524355,1
2.370937761881153,1.1769586300775514,1
0.6953109615986678,0.12416769706427944,1
0.7673960511836657,-0.028419922521208507,1
0.480381183382817,0.1979856731644467,1
0.5474665954781213,1.546992940307279,1
2.0349088970960323,0.7931437044499189,1
1.463084271820045,1.4676640566876822,1
2.041229904811983,2.2114012136144066,1
1.2054239830201967,1.8320588369542574,1
3.168226406911505,2.0647005901484135,1
2.7672290637963792,1.628226963075111,1
1.3336314605253325,0.7733262933719142,1
1.6210898299935033,1.0787105526353526,1
1.7307049236634886,0.42864286464614176,1
0.6854688817470297,0.8781753442101512,1
0.9233191621818748,1.0210978060793994,1
0.3145242969865738,1.734749194627243,1
1.588857396648062,0.9141938162698527,1
2.307434828825528,0.9841510280065224,1
2.5337216804471567,1.3387571962057547,1
1.292313751321775,1.1913164040689417,1
1.7121017340347455,0.6273861662319462,1
0.5367682302363769,0.7981190297122542,1
1.786442189010023,0.8024562357790702,1
0.9914813225904602,0.7596100104278334,1
2.287125334979874,1.8263219455762882,1
1.6473332632916216,0.4426217826561112,1
1.9383035286142567,0.2370707397216163,1
0.05140144290338089,0.7676018425484747,1
1.3868495484101293,1.311932990860266,1
3.3428634568668545,1.908594667276409,1
2.053274416387824,0.6943294896547461,1
0.0841391784037262,1.470575503994531,1
2.4706196754518848,1.321569635370739,1
0.5401938212892236,1.5812199123663424,1
2.011794056113506,1.8345387354460159,1
1.0611942165293988,-0.8161840785849972,1
2.347333397090095,1.5684481299843214,1
1.3445779148567778,1.6713906020651845,1
2.050819346286409,0.06324501714927555,1
1.3533623358952942,0.436795851184563,1
0.9266925371835526,-0.034638820138279014,1
1.5346252672907588,1.618628093903916,1
0.7482504784983608,0.7490427338726682,1
2.156596504799601,2.23782913756584,1
1.9066862196021694,1.717123571199443,1
2.042691318622716,2.0418939833307084,1
2.450802000740153,0.903578693428476,1
0.8696315968067796,0.6857650275506344,1
1.1142466634170678,2.0122204849854692,1
1.6463344999425817,1.2750524765819462,1
1.5180316892889985,0.5637856284680041,1
1.359839152156647,0.4827048677497908,1
1.0341362012732298,1.8529208299292421,1
3.0946471777309785,0.5365908438378686,1
-0.6931372985976347,1.1870509409902126,1
2.505940834850488,0.3735802267567959,1
1.71168759196777,1.0556820029420708,1
2.010282729034567,0.6144381902055125,1
0.8225601750245435,0.891693833360416,1
1.971412003173254,2.1967925718594348,1
0.1087121891712266,-0.13748181372368284,1
1.6630700252521677,1.13605848907669,1
1.8099890592807741,-0.1379706833763612,1
1.477365935311022,0.7281243618062677,1
0.3847043943374684,-0.17108043470847667,1
0.9068722282920739,-0.480343463617374,1
0.9097326512100974,0.795412931957518,1
1.8348013311106106,1.5934692396196288,1
0.827468234546381,0.13786013001224096,1
2.4088329370274097,1.99312426747517,1
2.086980224757122,1.3807811806237118,1
2.2110588356750034,0.285477115281463,1
2.1402495209784784,2.171423206551793,1
2.856233089709512,0.16225601242201493,1
0.8138725486519957,0.6574874637752682,1
2.411238414764928,0.8334296680642793,1
0.7492950322005749,0.6617637282113715,1
-0.1974805735992915,-0.2216524655515557,1
1.245284168226775,0.6959792886003409,1
0.6372422801289731,0.796335480816976,1
0.8926121951430382,0.026326801422413726,1
1.871851986488404,1.0433290831304494,1
0.2620619716389223,1.2022488133395988,1
1.861418282599072,1.0814891104385347,1
1.3240972926094154,0.7042815244969504,1
1.8437828814261938,-0.5702679553796011,1
2.2389925233539394,1.139178079576352,1
3.2036933429152894,1.941788915978972,1
2.0313503951527476,1.4514769239144623,1
0.8511549538414831,0.23196604397237286,1
2.0353084662199397,1.5843667759076348,1
1.2157625661375715,-0.05716153629168641,1
1.6889126778368106,1.7884940545163812,1
1.2414985769867783,1.4206264901135026,1
1.09428002801068,1.3218670737981848,1
2.017764890569853,1.606956050311089,1
2.0684088453518585,0.5808829415431094,1
2.0182897361949927,2.2316423195466113,1
2.0648038696912545,0.7504485889628312,1
0.9524348574422782,1.5613655954161496,1
3.4186198754315127,1.679985536079488,1
1.2925279274447807,2.199446036753885,1
0.8896645843426324,1.1759739883341744,1
2.5751999603832205,1.1738566322413724,1
1.109008759327212,0.7611309054532029,1
1.159290755375751,0.5914327181274449,1
1.1647349478350022,0.9061609567901562,1
0.57896153198142,0.9007716827146804,1
3.3633382464110193,0.9533201450350602,1
0.27619262109089027,0.9385262399372768,1
2.8355524003902897,0.7720650419914976,1
0.9251266997266172,1.3576937197966648,1
0.10563344519418627,0.16742403232896297,1
2.0193307199011987,0.8204904068410417,1
1.527060568716442,0.8593900802549308,1
1.0842908906321245,2.516753652478978,1
-0.16417628572853404,0.45193654714309917,1
1.562406175932851,1.9271587084147122,1
0.8236794932302193,0.8195043327763545,1
0.37654144452414395,0.5448346710759622,1
0.6773685247560011,0.8470348227228031,1
1.9960402303796905,0.0007299377932472595,1
1.5992657091541211,0.7017924977439576,1
1.4050328642185919,2.5092953787968026,1
-0.23074936986454486,0.5849744936070778,1
0.6449957899025156,1.4530316229301217,1
1.3021755428328927,1.0835629415510055,1
1.8693664781516914,1.8244462954859815,1
1.9468389398216324,0.3817114661112886,1
1.4659447647371726,0.9946324748970792,1
-0.06335588547559734,0.33645283010133553,1
1.2819677195873238,1.1044898542491322,1
1.4645894970911404,0.8830977116558592,1
2.107925019206216,1.5728201126229875,1
2.4005557889100677,0.8822395735674925,1
0.9225782204667727,0.8725359711883932,1
2.5118966564784952,2.0021641807848862,1
0.3372358593765876,0.8846343727980517,1
0.775704224133955,0.4105092544756259,1
2.3845804070819936,1.0152907090382215,1
1.026509801115152,0.9657481768547362,1
0.14647878924154267,0.7303304980540815,1
2.034653312792603,0.5218017435374946,1
1.4916372650370222,1.2859347524089553,1
1.7779961621467906,0.8611119583634915,1
1.4757680793866466,0.6250145723540923,1
1.6322829641803294,1.5108548478953172,1
1.5286552161535147,1.3469888190981731,1
1.7479384607693955,0.3288021799792187,1
1.0417126935426622,1.9276994831965983,1
3.0340921577192494,0.7408988646090635,1
2.488464083162638,2.114500810909367,1
1.434306265172722,0.929111918123734,1
1.8770035070271476,-0.9136522869809651,1
0.4674659686239857,1.464058753383115,1
2.2370587340263044,1.497349462562593,1
2.2453805759250374,1.0454531541500327,1
0.9546283789512104,1.8314100314308597,1
0.46322397224084133,-0.23724920515850711,1
0.25704089401106134,-0.11113853761390802,1
0.4042268216798821,-0.07922202745377604,1
1.159019991517089,1.085910297465195,1
-0.8613416813173957,-0.4999287158702235,1
1.3850743170970623,1.8517723602927987,1
1.8330859559432429,0.9950400755592197,1
0.8485622889091798,0.4763660838599131,1
1.2289378850555797,0.8414466477640639,1
1.0108242099784264,0.9909252638929995,1
2.247824731320226,2.444025450901969,1
2.62598630582693,0.9359547414269201,1
1.3969991114438542,1.0721140043357562,1
1.4386350349253982,1.7819325250108065,1
2.3760323137693353,1.6120507596597209,1
1.7668506652064844,1.3251817438605156,1
1.6857650942171967,0.3842782344567901,1
0.9433330737972213,0.5996841051331687,1
3.3951992181683623,1.243381777817568,1
1.506107780659335,0.9084686033089009,1
1.4736982993042755,1.0486700293126754,1
0.8427552100650723,1.290358788653853,1
2.5814601540071034,1.1332168942371494,1
1.9176116556784195,1.776026578727184,1
0.856380059272714,0.07057833716066675,1
3.6420743619358897,1.7179768123473873,1
2.14225511252223,1.2434072303403778,1
1.624351967408227,1.2588599728616712,1
1.1151526763917736,1.653710556655059,1
2.185577546637946,1.0142969163954574,1
1.803453422286473,0.029933399301158126,1
1.1235921000272806,0.8153184560756638,1
0.776929484852576,1.797526821902372,1
0.8467095361581556,2.289496241442272,1
2.10446615979303,0.5622679280576108,1
1.8399465037175005,0.4773235323692432,1
1.6671860676744943,1.6223034469407773,1
1.3495550579831208,0.39307134951382705,1
0.2981900320825184,0.9334964446499711,1
0.3135115482499682,0.3870332948631222,1
1.4345033234581723,-0.6477339313117214,1
1.975812588523344,0.8003395125278202,1
1.5850248892987757,0.673905169373543,1
0.6565661094204719,1.9400345004919826,1
1.3153540356785436,1.285461135600333,1
1.5035523769655867,1.1712724004341855,1
1.1959438663580617,1.1969371013440957,1
-0.026142228087662422,1.047331757658805,1
0.9531729066777677,1.0804796719173386,1
2.120160299524472,1.641560951651446,1
0.4564443022773267,0.8309901990308024,1
0.878402564102581,1.2712174234782374,1
0.5728652220130817,1.2464517769275858,1
1.3878859367669296,0.6697396915273277,1
2.511915280729852,-0.5092880148242971,1
2.8051015610059826,-0.8581380738589426,1
2.217577641785513,2.22165176250712,1
1.6373437884749038,0.19763587991688725,1
1.2083606860482015,2.034209812644587,1
0.6832916302511879,2.2894205449104432,1
1.218656474699182,1.1836151262134382,1
0.38484709818225427,0.10204131366395364,1
2.042066304184895,1.5439230877903927,1
2.031398616853164,0.4107365744339341,1
1.8832706894210305,0.819433899604558,1
0.8376636753338317,0.46862147673659227,1
1.6147902243986942,1.1198182184569956,1
0.9921515377755947,1.1438469297729854,1
2.4572498807076864,1.1256255802819906,1
0.9308656178705592,0.16206030751879064,1
2.0397360084938954,2.036694163477488,1
1.8104233997275376,0.041310051958708516,1
0.9352740267016033,1.1931995458093447,1
0.895879276557086,1.0611406998417494,1
2.0827311441539087,1.978822460095333,1
1.7949425868522013,0.963121941341714,1
0.2234206832547363,1.1465240285548624,1
-0.24956359594985522,0.5264363152657487,1
1.3071783650333888,1.2226608696580732,1
0.8921490447003609,0.6005338975034088,1
0.954245263243609,1.2910324630650056,1
